Timepoints 3,Timepoints,Timepoints 2,Early,On Time,Late
21,Elm St at Gov Oden Bowie Dr,To New Carrollton Station,42,20,52
21,Largo Rd at Black Swan Dr,To New Carrollton Station,49,50,49
21,Campus Way South at College Station Dr (PGCC),To New Carrollton Station,83,18,45
21,Largo Town Center Station,To New Carrollton Station,68,53,81
21,9400 Peppercorn Pl,To New Carrollton Station,34,10,28
21,New Carrollton Station - Arrival,To New Carrollton Station,73,30,37
24,Morgan Blvd Metro Station,To Capitol Heights Metro,45,130,2
24,Old Forestville Rd at Forestville Rd,To Capitol Heights Metro,89,125,67
24,District Heights Municipal Bldg,To Capitol Heights Metro,140,76,5
24,Council Dr at Kipling Pkwy,To Capitol Heights Metro,126,94,9
24,Brooks Dr at Marlboro Pike,To Capitol Heights Metro,153,68,7
24,Denise Dr at Rollins Ave,To Capitol Heights Metro,160,49,1
24,Capitol Heights - Arrival,To Capitol Heights Metro,108,48,64
24,Capitol Heights Station Bay B,To Morgan Blvd Metro Center,27,191,9
24,Denise Dr at Rollins Ave,To Morgan Blvd Metro Center,99,109,9
24,Brooks Drive at Marlboro Pike,To Morgan Blvd Metro Center,75,144,5
24,Kipling Pkwy at Council Dr,To Morgan Blvd Metro Center,100,122,6
24,District Heights Municipal Bldg,To Morgan Blvd Metro Center,124,146,5
24,Old Forestville Rd at Forestville Rd,To Morgan Blvd Metro Center,171,58,4
24,Morgan Blvd Metro Station,To Morgan Blvd Metro Center,77,40,59
26,Morgan Blvd Metro Station,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,24,73,15
26,Hampton Park Boulevard at Steeplechase,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,61,77,23
26,Campus Way South at College Station Dr (PGCC),To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,96,42,24
26,Motor Vehicle Administration,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,45,15,26
26,Largo Town Center Station,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,45,22,101
26,Largo Town Center Station,To Morgan Blvd Metro Center,29,100,21
26,Motor Vehicle Administration,To Morgan Blvd Metro Center,11,31,43
26,Campus Way South at College Station Dr (PGCC),To Morgan Blvd Metro Center,73,50,29
26,Hampton Park Boulevard at Steeplechase,To Morgan Blvd Metro Center,106,29,28
26,Morgan Blvd Metro Station,To Morgan Blvd Metro Center,19,9,78
28,Largo Town Center Station at Bus Bay E,To Campus Way at Grey Gables - Loop A,1,0,0
28,Arena Dr at Captial Center Blvd,To Campus Way at Grey Gables - Loop A,1,0,0
28,Largo Town Center Station at Bus Bay E,To Campus Way at Grey Gables - Loop A,0,1,0
28,Largo Town Center Station at Bus Bay E,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,41,149,47
28,Campus Way North at Grey Gables Ct,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,11,142,80
28,RUBY LOCKHART BLVD AT CAMPUS WAY NORTH,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,20,136,68
28,9400 Peppercorn Pl,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,19,16,29
28,1400 Merchantile Ln,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,74,102,75
28,Jericho Residences (Southbound),To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,59,122,76
28,Arena Dr at Shoppers Way (Largo),To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,151,43,69
28,Largo Town Center Station at Bus Bay E,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,74,54,111
30,Southern Maryland Hospital,To Branch Ave Station,48,56,30
30,Clinton Fringe Lot,To Branch Ave Station,13,91,36
30,Piscataway Rd at Old Branch Ave,To Branch Ave Station,12,86,48
30,Temple Hill Rd at Piscataway Rd,To Branch Ave Station,19,89,37
30,Padgett's Corner,To Branch Ave Station,65,52,32
30,Old Branch Ave at Allentown Way,To Branch Ave Station,86,35,33
30,Maxwell Dr at Morris Ave,To Branch Ave Station,82,38,35
30,Branch Ave Station - Arrival,To Branch Ave Station,106,20,74
30,Branch Ave Station Bus Bay J,Southern Maryland Hospital,30,80,30
30,Morris Ave at Maxwell Dr,Southern Maryland Hospital,44,72,35
30,Old Branch Ave at Allentown Way,Southern Maryland Hospital,41,70,32
30,Padgett's Corner,Southern Maryland Hospital,49,63,29
30,Temple Hill Rd at Piscataway Rd,Southern Maryland Hospital,93,23,30
30,Piscataway Rd at Brandywine Rd,Southern Maryland Hospital,106,13,30
30,Southern Maryland Hospital (Hidden Arrival),Southern Maryland Hospital,11,18,98
32,Naylor Rd Station Bay H,To Clinton Fringe Lot,2,93,99
32,Iverson Mall,To Clinton Fringe Lot,27,82,114
32,Temple Hill Rd at St Barnabas Rd,To Clinton Fringe Lot,24,79,125
32,Manor at Victoria Park,To Clinton Fringe Lot,27,74,131
32,Brinkley Rd at Temple Hill Rd,To Clinton Fringe Lot,41,95,90
32,Old Branch Ave at Allentown Way,To Clinton Fringe Lot,50,87,89
32,Old Branch Ave at Coventry Way,To Clinton Fringe Lot,77,62,87
32,Branchwood Towers,To Clinton Fringe Lot,166,12,77
32,Clinton Fringe Lot,To Clinton Fringe Lot,40,14,65
32,Clinton Fringe Lot,To Naylor Road Station,20,52,40
32,Branchwood Towers,To Naylor Road Station,3,88,131
32,Old Branch Ave at Coventry Way,To Naylor Road Station,8,127,94
32,Old Branch Ave at Allentown Way,To Naylor Road Station,44,100,91
32,Brinkley Rd at Temple Hill Rd,To Naylor Road Station,78,72,84
32,Manor at Victoria Park,To Naylor Road Station,99,48,109
32,Temple Hill Rd at St Barnabas Rd,To Naylor Road Station,108,43,88
32,Iverson Mall,To Naylor Road Station,95,57,78
32,Naylor Rd Station Bay H,To Naylor Road Station,91,28,132
33,Southern Ave Station Bay E,To Old Branch and Allentown,53,54,52
33,Owens Rd at Irvington St,To Old Branch and Allentown,6,104,55
33,Owens Rd at Wheeler Rd,To Old Branch and Allentown,42,79,76
33,Temple Hill Rd at St Barnabas Rd,To Old Branch and Allentown,50,75,81
33,Fisher Rd at Clow Ct,To Old Branch and Allentown,54,69,86
33,Padgett's Corner,To Old Branch and Allentown,81,46,88
33,Old Branch Ave at Allentown Way - Arrival,To Old Branch and Allentown,53,21,137
33,Old Branch Ave at PGCC Skilled Trade Center,To Southern Ave Station,24,73,81
33,Padgett's Corner,To Southern Ave Station,29,77,49
33,Fisher Rd at Clow Ct,To Southern Ave Station,49,61,48
33,Temple Hill Rd at St Barnabas Rd,To Southern Ave Station,56,58,47
33,Owens Rd at Wheeler Rd,To Southern Ave Station,53,61,48
33,Owens Rd at Irvington St,To Southern Ave Station,76,44,61
33,Southern Ave Station Bay E - Arrival,To Southern Ave Station,101,48,81
35,Southern Ave Metro Rail Station at Bus Bay F,Loop,4,16,13
35,Oxon Hill Fringe Parking Lot Bus Bay B,Loop,16,35,132
35,Stars Entrance Gaylord Hotel at National Harbor Blvd,Loop,30,17,84
35,Oxon Hill Rd at 6192 Oxon Hill Rd,Loop,22,23,98
35,Padgett's Corner,Loop,26,22,82
35,Oxon Hill Rd at Rivertown Commons(6135),Loop,31,18,98
35,Oxon Hill Rd at Oxon Hill Fringe Parking Lot,Loop,66,51,87
35,Southern Ave Metro Rail Station at Bus Bay F,Loop,13,4,31
35s,Oxon Hill Rd OXON HILL FRINGE at Oxon Rd (arrival) (Arrival),Northbound,2,4,1
35s,Oxon Hill Fringe Lot,Southbound,4,0,0
35s,STARS ENTRANCE GAYLORD HOTEL,Southbound,2,0,0
36,Matapeake Business Dr at Target Store,Northbound,34,99,68
36,Brandywine Rd & Gwynn Park High School,Northbound,58,94,70
36,Brandywine Road @ Surrats Road,Northbound,85,73,65
36,Clinton Fringe Parking Lot,Northbound,70,52,57
36,Clinton Fringe Parking Lot,Southbound,32,56,28
36,Brandywine Road at Surrats Road,Southbound,23,84,86
36,Brandywine Rd & Gwynn Park High School,Southbound,61,74,64
36,Matapeake Business Dr at Target Store (Hidden Arrival),Southbound,54,45,133
37,OLD BRANCH AVENUE & ALLENTOWN WAY,North,3,18,4
37,ALLENTOWN ROAD & TEMPLE HILL ROAD AM NS,North,3,17,8
37,TUCKER ROAD & ARUNDEL ROAD,North,2,19,12
37,WILSON BRIDGE DRIVE,North,6,18,11
37,INDIAN HEAD HIGHWAY & SOUTHERN AVENUE,North,10,14,7
37,SOUTHERN AVENUE METRO STATION & BUS BAY K,North,3,6,9
37,SOUTHERN AVENUE METRO STATION & BUS BAY K,South,0,26,1
37,INDIAN HEAD HIGHWAY & SOUTHERN AVENUE,South,17,14,4
37,WILSON BRIDGE DRIVE,South,26,5,4
37,TUCKER RD & ALLENTOWN RD,South,25,7,4
37,ALLENTOWN ROAD & TEMPLE HILL ROAD PM NS,South,26,4,4
37,ALLENTOWN ROAD & OLD BRANCH AVENUE,South,28,3,4
