,stop,boardings,alightings
1108,SOUTHERN AVENUE & BONINI ROAD,4.0,28.0
426,Central Ave at Balboa Ave,39.0,27.0
898,Old Marlboro Pike  at Peerless Ave,7.0,27.0
157,ALLENTOWN ROAD & TEMPLE HILL ROAD AM NS,15.0,27.0
172,Addison Rd at Crown St,33.0,27.0
170,Addison Rd at Adel St,99.0,27.0
63,38th St at Volta Ave,64.0,27.0
205,Allentown Rd at Opp. Leon St,132.0,27.0
1136,Sheriff Rd at Glen Willow Dr - South Side,129.0,27.0
1271,Village Dr West at Halloway South,2.0,27.0
15,16th Ave at Cypress Creek Dr - in,342.0,26.0
828,Marlboro Pike at Opus Ave,24.0,26.0
1167,Southern Ave at Opposite of Greater SE Hospital,43.0,26.0
250,Auth Rd at Dublin Dr,75.0,26.0
398,Campus Way North at Tulip Tree Dr,62.0,26.0
123,8102 Sheriff Rd,73.0,26.0
777,Largo Rd at Water Fowl Way,254.0,26.0
192,Ager Rd at Peabody St,26.0,26.0
844,McCormick Dr at Lottsford Rd,11.0,26.0
252,Auth Rd at Henderson Way,109.0,26.0
138,9654 Lottsford Road,9.0,25.0
345,Brightseat Rd at Bishop Peebles Dr (Campus Way),23.0,25.0
956,Oxon Run Dr at Oxon Run Ct,31.0,25.0
400,Campus Way S at Prince Place (W),49.0,25.0
142,ALLENTOWN ROAD & COMET DRIVE,2.0,25.0
926,Ora Glen Dr at Morrison Dr,26.0,25.0
148,ALLENTOWN ROAD & KINGSTON DRIVE,1.0,25.0
338,Brightseat Rd at 901 Brightseat Rd,62.0,24.0
665,Highmount Ln at Brooke Rd,59.0,24.0
1143,Sheriff Rd opposite Giant Food,6.0,24.0
82,42nd Ave and Queensbury Rd,61.0,24.0
594,Good Luck Rd at Oakland Ave,18.0,24.0
259,Baltimore Ave at Campus Dr,116.0,24.0
214,Annapolis Rd at 46th St,36.0,24.0
771,Largo Rd at Kettering Dr,126.0,23.0
54,38th St at Gaines Pl,63.0,23.0
1060,Ritchie Rd at Laura Ln,57.0,23.0
216,Annapolis Rd at 53rd Pl,47.0,23.0
309,Bock Rd at Belfast Dr,8.0,23.0
416,Capitol Heights Blvd at Emmet St,19.0,23.0
570,Fisher Rd at Holton Ln,86.0,23.0
877,OXON HILL FRINGE PARK AND RIDE LOT AT BUS BAY F,160.0,23.0
575,Ft Washington Rd at Indian Head Hwy,20.0,23.0
413,Capitol Heights Blvd at Bayou Ave,43.0,23.0
830,Marlboro Pike at US Rte 301,38.0,23.0
843,McCormick Dr at Caraway Ct,31.0,23.0
1128,Sheriff Rd at Countrywood Ct,40.0,22.0
11,14th Ave at Kanawha St,87.0,22.0
555,Elm St at Governor Oden Bowie Dr,18.0,22.0
1273,Village Green Dr at Belle Haven Dr,111.0,22.0
1189,St Barnabas Rd at Deer Park Dr,75.0,22.0
429,Central Ave at Cabin Branch Rd,448.0,22.0
328,Brandywine Road @ Killarney Street,165.0,22.0
982,Peppermill Dr at Central Ave,48.0,22.0
120,8030 Sheriff Rd,54.0,22.0
1248,Temple Hill Rd at Temple Hills Trailer Pk,163.0,22.0
672,Hill Rd at Mountain View Way,4.0,22.0
483,Columbia Park Rd at #5700,20.0,22.0
686,INDIAN HEAD HIGHWAY & I-495 SOUTH RAMP,11.0,21.0
1140,Sheriff Rd at William Paca School,24.0,21.0
153,ALLENTOWN ROAD & PAYNE DRIVE,53.0,20.0
283,Baltimore Ave at Tuckerman St,38.0,20.0
73,4138 Whitehall Square Apts - out,445.0,20.0
218,Annapolis Rd at 54th Pl,56.0,20.0
87,42nd Ave at Oliver St,73.0,20.0
433,Central Ave at Hampton Park Blvd,18.0,20.0
780,Largo Rd at White House Rd,3.0,20.0
154,ALLENTOWN ROAD & PLEASANT HILL DRIVE,36.0,20.0
42,3224 28th Pkwy,7.0,20.0
674,Hilll Dr at Mountain View,2.0,20.0
327,Brandywine Road @ Groveton Drive,181.0,19.0
457,Cheverly Ave at Cheverly Cir,6.0,19.0
1105,SOUTHERN AVENUE & 13TH STREET SE,44.0,19.0
254,Auth Rd at Oakland Way,62.0,19.0
841,McConnell Dr at Village Dr West,63.0,19.0
579,Gallatin St at Church Pl,15.0,19.0
295,Belle Haven Dr at Nalley Rd,11.0,19.0
164,ALLENTOWN ROAD & WESTCHESTER DRIVE,9.0,19.0
671,Hill Dr at Mountain View,28.0,19.0
187,Ager Rd at Kirkwood Place,2.0,19.0
763,Largo Rd at Brock Rd,90.0,18.0
833,Marlboro Pike at Whitney Pl,250.0,18.0
1096,Riverdale Rd at Taylor Rd,78.0,18.0
904,Old Marlboro Pike at Mapleshade Ln,6.0,18.0
163,ALLENTOWN ROAD & WESTCHESTER COURT,6.0,18.0
301,Bishopmill Dr at Village Dr West,162.0,18.0
1182,Springhill Dr at 6027 Springhill Dr,12.0,17.0
21,23rd Ave at Fordham St,18.0,17.0
1107,SOUTHERN AVENUE & 9TH STREET SE,27.0,16.0
161,ALLENTOWN ROAD & WALDRAN DRIVE,42.0,16.0
593,Good Luck Rd at Kenilworth Ave,35.0,16.0
1116,SOUTHERN AVENUE & WHEELER ROAD PM FS,49.0,16.0
462,Cheverly Ave at Kilmer St,26.0,16.0
610,Greenbelt Road (MD. RTE. 193) at NASA Goddard Main Gate(PM),293.0,16.0
933,Owens Rd at Owens Rd Elementary,9.0,16.0
152,ALLENTOWN ROAD & PATS LANE,50.0,16.0
1197,St Barnabas Rd at Temple Hill Rd,2.0,15.0
118,800 Ritchie Rd,13.0,15.0
1181,Southway at Ridge Rd,7.0,15.0
1066,Ritchie Rd at Ritchie Rd Spur,14.0,15.0
274,Baltimore Ave at Metzerott Rd,23.0,15.0
1270,Village Dr West at Halloway North,7.0,15.0
246,Auth Rd at #6208-6220,40.0,15.0
1134,Sheriff Rd at Glen Willow Dr,13.0,15.0
128,8300 Professional Pl,3.0,15.0
1075,River Rd Bus Shelter,7.0,15.0
770,Largo Rd at Kent Dr,27.0,15.0
308,Bock Rd at 6801 Woodside Village Apts,23.0,15.0
498,Council Dr at Foster St,15.0,15.0
357,Brightseat Rd at Sterling St,9.0,15.0
440,Central Ave at Suffolk Ave,25.0,15.0
94,508 Suffolk Ave,44.0,15.0
902,Old Marlboro Pike at Derby Manor Ln,56.0,14.0
947,Oxon Hill Rd at Opposite Clipper Way (6383),34.0,14.0
968,PGCC Perimeter Rd at Brickford Natatorium,10.0,14.0
158,ALLENTOWN ROAD & TEMPLE HILL ROAD PM FS,5.0,14.0
687,INDIAN HEAD HIGHWAY & LIVINGSTON ROAD,31.0,14.0
1057,Ritchie Rd at Edgeworth Dr,13.0,14.0
441,Central Ave at Topeka Ave,28.0,13.0
705,Jericho City Dr at 8501 Jericho City Drive,1.0,13.0
998,Professional Pl at Garden City Dr,5.0,13.0
437,Central Ave at Ritchie Rd,108.0,13.0
499,Council Dr at Gateway Blvd,30.0,13.0
232,Arena Dr at Shoppers Way (Largo),10.0,13.0
44,3300 Pennsy Dr,24.0,13.0
85,42nd Ave at Nicholson St,32.0,13.0
1006,Queensbury Rd and 39th Pl,56.0,13.0
189,Ager Rd at Nicholson,124.0,13.0
775,Largo Rd at Riverdale Bapt School,63.0,12.0
873,Nova Ave at Central Ave,17.0,12.0
914,Old Marlboro Pike at Starting Gate Dr,17.0,12.0
276,Baltimore Ave at Queens Chapel Rd,2.0,12.0
880,OXON HILL ROAD AT LIVINGSTON RD,2.0,12.0
599,Governor Oden Bowie Dr at Elm St,9.0,12.0
1050,Ritchie Rd At Sunny Ln,5.0,12.0
468,Chillum Rd at 18th Ave - in,164.0,12.0
294,Belle Haven Dr at Belle Haven Ct,31.0,12.0
0,10053 Campus Way South,20.0,12.0
892,Old Branch Ave at Allentown Way - Arrival,9.0,11.0
965,PG Plaza Station Bus Bay H,828.0,11.0
1133,Sheriff Rd at Giant Food,27.0,11.0
470,Chillum Rd at 21st Pl - in,14.0,11.0
786,Lords Landing Rd at Lord Sterling Pl,8.0,11.0
434,Central Ave at Maryland Park Dr,11.0,11.0
766,Largo Rd at Drumsheugh Ln,94.0,11.0
706,Jericho City Dr at Brightseat Rd.,27.0,11.0
1014,Queensbury Rd at E Beale Cir,19.0,11.0
1043,Rhode Island Ave at Shepherd St,8.0,11.0
714,John Rogers Blvd at Lord's Landing Rd,16.0,11.0
266,Baltimore Ave at Harrison Ave,21.0,10.0
1191,St Barnabas Rd at Frazier Ter,27.0,10.0
484,Columbia Park Rd at 5801 Columbia Park Rd,1.0,10.0
765,Largo Rd at Chirstian Academy,14.0,10.0
125,8210 Sheriff Rd,25.0,10.0
850,Merrimac St at 14th Ave,232.0,9.0
66,403 Brightseat Rd,5.0,9.0
1085,Riverdale Rd at 62nd Pl,37.0,9.0
102,5716 Columbia Park Rd,29.0,9.0
1122,Saint Barnabas Rd at Bock Rd,20.0,9.0
943,Oxon Hill Rd at 6400 Clipper Way,264.0,9.0
1218,TUCKER ROAD & PALMER ROAD,20.0,9.0
233,Arena Dr at Shoppers Way (Northbound),8.0,9.0
166,Access rd at West Court Dr,8.0,9.0
949,Oxon Hill Rd at Oxon Hill Manor,9.0,8.0
784,Lords Landing Rd at John Rogers Blvd,21.0,8.0
1113,SOUTHERN AVENUE & OWENS ROAD,77.0,8.0
712,John Rogers Blvd at Courtland Ln,19.0,8.0
535,Donnell Dr at 2900 Donnell Dr,22.0,8.0
795,MLK Jr Hwy at Addison Rd,25.0,8.0
897,Old Landover Rd at Landover Rd,55.0,8.0
231,Arena Dr at Shoppers Way (Campus Way),11.0,8.0
1202,Stuart Lane at Surratts Road,278.0,8.0
129,8301 Professional Pl,12.0,7.0
879,OXON HILL ROAD AT CROSS FOXES DR,1.0,7.0
459,Cheverly Ave at Euclid St,3.0,7.0
1033,Rhode Island Ave at 41st Place,6.0,7.0
147,ALLENTOWN ROAD & KAREN ANNE DRIVE,29.0,7.0
143,ALLENTOWN ROAD & COOLRIDGE ROAD,5.0,7.0
182,Addison Rd at Wilburn Dr,11.0,7.0
980,Pennsylvania Ave at Suitland Pkwy,0.0,7.0
6,1380 SOUTHERN AVENUE,63.0,7.0
26,2809 TUCKER ROAD,0.0,7.0
619,Greenhill Rd at Orange Ct,95.0,6.0
155,ALLENTOWN ROAD & PRINCE GEORGES DRIVE,40.0,6.0
444,Central Ave at Ventura Ave,26.0,6.0
1269,Village Dr West at Eyre Dr South,31.0,6.0
1115,SOUTHERN AVENUE & WHEELER ROAD AM NS,25.0,6.0
92,5023 Riverdale Rd,13.0,6.0
130,8325 Ardwick-Ardmore Rd,10.0,6.0
37,28th Pl at Upshur St,3.0,6.0
975,Pennsy Dr at Landover Metrorail Station,5.0,6.0
1032,Rhode Island Ave at 41st Pl,1.0,6.0
837,Mattowoman Beantown Rd at MTA Park and Ride Lot,503.0,6.0
909,Old Marlboro Pike at Peerless Ave,18.0,6.0
256,Baltimore Ave at Amherst Rd,5.0,6.0
401,Campus Way S at Treetop Condo,21.0,6.0
1145,Silver Hill Rd at Penn Station,1.0,5.0
769,Largo Rd at Homestated,5.0,5.0
2,10147 Campus Way South,14.0,5.0
342,Brightseat Rd at Arena Dr (Campus Way),25.0,5.0
1162,Southern Ave at Forest Hills Apts,5.0,5.0
140,ALLENTOWN ROAD & BRINKLEY ROAD,19.0,5.0
1205,Suffolk Ave at Bend St,6.0,5.0
146,ALLENTOWN ROAD & JOCELLE COURT,6.0,5.0
1119,STARS ENTRANCE GAYLORD HOTEL,9.0,5.0
1216,TUCKER ROAD & BOCK ROAD,25.0,5.0
945,Oxon Hill Rd at Kerby Pkwy,17.0,5.0
61,38th St at Upshur St,20.0,5.0
88,42nd Ave at Queensbury Rd,7.0,5.0
341,Brightseat Rd at Arena Dr,7.0,5.0
648,Hanover Pkwy at Lake Park Dr,1.0,5.0
576,GRAND BLVD,51.0,5.0
953,Oxon Hill Rd at Tanger Blvd,1.0,5.0
1012,Queensbury Rd at 46th Ave,15.0,5.0
1217,TUCKER ROAD & MARIE DRIVE,0.0,4.0
384,Brooke Rd at Highview Pl,2.0,4.0
445,Central Ave at Xenia Ave,3.0,4.0
955,Oxon Hill at Joellyn Ct,2.0,4.0
51,3807 Old Crain Hwy - opposite,0.0,4.0
518,Cypress Tree Drive at Juniper Tree Lane,4.0,4.0
404,Campus Way South at Harry S Truman Dr,20.0,4.0
609,Greenbelt Road (MD. RTE. 193) at NASA Goddard Main Gate(AM),59.0,4.0
1111,SOUTHERN AVENUE & GREATER SE HOSPITAL,37.0,4.0
519,DWI Facility,9.0,4.0
117,7800 Sheriff Rd - out,11.0,4.0
443,Central Ave at Vale Pl,4.0,4.0
1206,Suffolk Ave at Central Ave,6.0,4.0
895,Old Crain Hwy at Villiage Drive West,13.0,4.0
291,Belcrest Rd at PG Plaza Sta Entrance,429.0,4.0
584,Garrett A. Morgan Blvd at SGT. Hartman Ln,5.0,4.0
388,Brown Station Rd at Dille Dr,31.0,4.0
469,Chillum Rd at 21st Pl,16.0,4.0
165,ALLENTOWN WAY & ALLENTOWN ROAD,7.0,4.0
515,Cypress Tree Dr at Juniper Tree Ln,21.0,3.0
709,John Rogers Blvd at Ascott Dr,11.0,3.0
1083,Riverdale Rd at 60th Pl,1.0,3.0
456,Cheverly Ave at Belleview Ave,2.0,3.0
126,8214 Sheriff Rd,9.0,3.0
1214,TUCKER RD & ALLENTOWN RD,8.0,3.0
1100,Rollins Ave at 1507 Rollins Ave,43.0,3.0
343,Brightseat Rd at Arena Dr (Largo),17.0,3.0
1036,Rhode Island Ave at Alt Rte 1,2.0,3.0
1135,Sheriff Rd at Glen Willow Dr - North Side,4.0,3.0
482,College Park Station - Arrival,5.0,3.0
1256,University Blvd at 23rd Ave,3.0,3.0
627,Halloway South at Village Dr West,75.0,2.0
145,ALLENTOWN ROAD & GENNENE LANE,0.0,2.0
1028,Rhode Island Ave at 34th St,1.0,2.0
133,8440 Ardwick-Ardmore Rd,0.0,2.0
144,ALLENTOWN ROAD & DODGE LANE,13.0,2.0
156,ALLENTOWN ROAD & TEMPLE HILL ROAD AM FS,12.0,2.0
355,Brightseat Rd at McLain Av,8.0,2.0
344,Brightseat Rd at Bishop Peebles Dr,6.0,2.0
101,5700 Columbia Park Rd (Opposite),3.0,2.0
436,Central Ave at Quire Ave,2.0,2.0
207,Allentown Rd at Robin Ln,0.0,2.0
137,9617 Lottsford Road,2.0,2.0
1027,Rhode Island (US RTE 1) at Mount Rainer Terminal,1453.0,2.0
1082,Riverdale Rd at 5800 Block,0.0,1.0
690,INDIAN HEAD HIGHWAY & TALBERT STREET,1.0,1.0
1112,SOUTHERN AVENUE & OPPOSITE GREATER SE HOSPITAL,34.0,1.0
913,Old Marlboro Pike at Spring Dr,45.0,1.0
162,ALLENTOWN ROAD & WEBSTER LANE,96.0,1.0
899,Old Marlboro Pike at Atherstone Terrace,2.0,1.0
1220,TUCKER ROAD & RIDGEVALE ROAD,1.0,1.0
311,Bock Rd at National Christian Academy (6700),63.0,1.0
731,LIVINGSTON ROAD AT FORT WASHINGTON MEDICAL CENTER,3.0,1.0
1219,TUCKER ROAD & RIDGEVALE AVENUE,5.0,1.0
1190,St Barnabas Rd at Frazier Dr,3.0,1.0
310,Bock Rd at Belfast Drive,54.0,1.0
27,2810 TUCKER ROAD,1.0,1.0
946,Oxon Hill Rd at MGM Employment Center,1.0,1.0
1110,SOUTHERN AVENUE & FOREST HILLS APARTMENTS,8.0,0.0
115,7800 Eaton Sq Apts,21.0,0.0
1290,Willow Hill Dr at Hill Rd,7.0,0.0
785,Lords Landing Rd at Lord Fairfax Pl,1.0,0.0
50,3807 Old Crain Hwy,3.0,0.0
1221,TUCKER ROAD & ROSE MARIE DRIVE,6.0,0.0
887,Old Alexandria Ferry Rd at Poplar Hill Ln,3.0,0.0
1161,Southern Ave at Forest Hills Apartment,1.0,0.0
1045,Rhode Island Ave at Wallace Rd,4.0,0.0
1117,SOUTHERN AVENUE & WHEELER ROAD PM NS,4.0,0.0
760,Largo Dr at Kirkham Ln,38.0,0.0
